2017-06-21 04:40:42.406826: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406882: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406891: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406897: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406903: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.876163: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:82:00.0
Total memory: 15.89GiB
Free memory: 15.61GiB
2017-06-21 04:40:42.876238: I tensorflow/core/common_runtime/gpu/gpu_device.cc:908] DMA: 0 
Global Iter: 203300 training acc: 0.15625
Global Iter: 203400 training loss: 1.97487
Global Iter: 203400 training acc: 0.1875
Global Iter: 203500 training loss: 2.05638
Global Iter: 203500 training acc: 0.09375
Global Iter: 203600 training loss: 1.99009
Global Iter: 203600 training acc: 0.21875
Global Iter: 203700 training loss: 1.93635
Global Iter: 203700 training acc: 0.125
Global Iter: 203800 training loss: 1.92016
Global Iter: 203800 training acc: 0.3125
Global Iter: 203900 training loss: 1.92407
Global Iter: 203900 training acc: 0.15625
Global Iter: 204000 training loss: 2.00639
Global Iter: 204000 training acc: 0.28125
Global Iter: 204100 training loss: 1.97534
Global Iter: 204100 training acc: 0.28125
Global Iter: 204200 training loss: 2.06446
Global Iter: 204200 training acc: 0.15625
Global Iter: 204300 training loss: 1.91781
Global Iter: 204300 training acc: 0.125
Global Iter: 204400 training loss: 1.94073
Global Iter: 204400 training acc: 0.21875
Global Iter: 204500 training loss: 2.0989
Global Iter: 204500 training acc: 0.15625
Global Iter: 204600 training loss: 2.01815
Global Iter: 204600 training acc: 0.3125
Global Iter: 204700 training loss: 2.07404
Global Iter: 204700 training acc: 0.15625
Global Iter: 204800 training loss: 1.94534
Global Iter: 204800 training acc: 0.21875
Global Iter: 204900 training loss: 1.99938
Global Iter: 204900 training acc: 0.1875
Global Iter: 205000 training loss: 1.9519
Global Iter: 205000 training acc: 0.28125
Global Iter: 205100 training loss: 2.04475
Global Iter: 205100 training acc: 0.09375
Global Iter: 205200 training loss: 1.91702
Global Iter: 205200 training acc: 0.15625
Global Iter: 205300 training loss: 1.99579
Global Iter: 205300 training acc: 0.1875
Global Iter: 205400 training loss: 2.03309
Global Iter: 205400 training acc: 0.28125
Global Iter: 205500 training loss: 2.04258
Global Iter: 205500 training acc: 0.125
Global Iter: 205600 training loss: 1.94727
Global Iter: 205600 training acc: 0.28125
Global Iter: 205700 training loss: 2.09372
Global Iter: 205700 training acc: 0.21875
Global Iter: 205800 training loss: 1.92979
Global Iter: 205800 training acc: 0.28125
Global Iter: 205900 training loss: 1.95545
Global Iter: 205900 training acc: 0.21875
Global Iter: 206000 training loss: 2.05784
Global Iter: 206000 training acc: 0.1875
Global Iter: 206100 training loss: 1.93627
Global Iter: 206100 training acc: 0.25
Global Iter: 206200 training loss: 1.96099
Global Iter: 206200 training acc: 0.25
Global Iter: 206300 training loss: 1.9125
Global Iter: 206300 training acc: 0.125
Global Iter: 206400 training loss: 2.04357
Global Iter: 206400 training acc: 0.15625
Global Iter: 206500 training loss: 1.99594
Global Iter: 206500 training acc: 0.15625
Global Iter: 206600 training loss: 1.93977
Global Iter: 206600 training acc: 0.28125
Global Iter: 206700 training loss: 1.94981
Global Iter: 206700 training acc: 0.21875
Global Iter: 206800 training loss: 2.03072
Global Iter: 206800 training acc: 0.15625
Global Iter: 206900 training loss: 2.09105
Global Iter: 206900 training acc: 0.15625
Global Iter: 207000 training loss: 1.97268
Global Iter: 207000 training acc: 0.125
Global Iter: 207100 training loss: 2.04052
Global Iter: 207100 training acc: 0.1875
Global Iter: 207200 training loss: 1.95588
Global Iter: 207200 training acc: 0.15625
Global Iter: 207300 training loss: 2.06191
Global Iter: 207300 training acc: 0.15625
Global Iter: 207400 training loss: 1.96392
Global Iter: 207400 training acc: 0.1875
Global Iter: 207500 training loss: 1.95848
Global Iter: 207500 training acc: 0.21875
Global Iter: 207600 training loss: 1.90532
Global Iter: 207600 training acc: 0.3125
Global Iter: 207700 training loss: 2.05669
Global Iter: 207700 training acc: 0.15625
Global Iter: 207800 training loss: 2.11268
Global Iter: 207800 training acc: 0.125
Global Iter: 207900 training loss: 1.92119
Global Iter: 207900 training acc: 0.1875
Global Iter: 208000 training loss: 2.04867
Global Iter: 208000 training acc: 0.21875
Global Iter: 208100 training loss: 2.1166
Global Iter: 208100 training acc: 0.15625
Global Iter: 208200 training loss: 2.04615
Global Iter: 208200 training acc: 0.15625
Global Iter: 208300 training loss: 1.89378
Global Iter: 208300 training acc: 0.21875
Global Iter: 208400 training loss: 1.94359
Global Iter: 208400 training acc: 0.1875
Global Iter: 208500 training loss: 1.88617
Global Iter: 208500 training acc: 0.28125
Global Iter: 208600 training loss: 1.9619
Global Iter: 208600 training acc: 0.28125
Global Iter: 208700 training loss: 2.07628
Global Iter: 208700 training acc: 0.21875
Global Iter: 208800 training loss: 1.9861
Global Iter: 208800 training acc: 0.09375
Global Iter: 208900 training loss: 1.9489
Global Iter: 208900 training acc: 0.15625
Global Iter: 209000 training loss: 1.97608
Global Iter: 209000 training acc: 0.125
Global Iter: 209100 training loss: 1.93239
Global Iter: 209100 training acc: 0.25
Global Iter: 209200 training loss: 2.03547
Global Iter: 209200 training acc: 0.09375
Global Iter: 209300 training loss: 1.97389
Global Iter: 209300 training acc: 0.125
Global Iter: 209400 training loss: 1.92358
Global Iter: 209400 training acc: 0.21875
Global Iter: 209500 training loss: 1.87361
Global Iter: 209500 training acc: 0.40625
Global Iter: 209600 training loss: 2.13381
Global Iter: 209600 training acc: 0.28125
Global Iter: 209700 training loss: 1.96786
Global Iter: 209700 training acc: 0.1875
Global Iter: 209800 training loss: 1.99547
Global Iter: 209800 training acc: 0.0625
Global Iter: 209900 training loss: 1.93351
Global Iter: 209900 training acc: 0.21875
Global Iter: 210000 training loss: 1.98707
Global Iter: 210000 training acc: 0.125
Global Iter: 210100 training loss: 2.00719
Global Iter: 210100 training acc: 0.15625
Global Iter: 210200 training loss: 1.98057
Global Iter: 210200 training acc: 0.25
Global Iter: 210300 training loss: 1.87457
Global Iter: 210300 training acc: 0.3125
Global Iter: 210400 training loss: 1.94513
Global Iter: 210400 training acc: 0.15625
Global Iter: 210500 training loss: 1.9998
Global Iter: 210500 training acc: 0.09375
Global Iter: 210600 training loss: 1.962
Global Iter: 210600 training acc: 0.28125
Global Iter: 210700 training loss: 1.96739
Global Iter: 210700 training acc: 0.09375
Global Iter: 210800 training loss: 1.94531
Global Iter: 210800 training acc: 0.15625
Global Iter: 210900 training loss: 2.09122
Global Iter: 210900 training acc: 0.21875
Global Iter: 211000 training loss: 2.01789
Global Iter: 211000 training acc: 0.1875
Global Iter: 211100 training loss: 1.9178
Global Iter: 211100 training acc: 0.28125
Global Iter: 211200 training loss: 1.90512
Global Iter: 211200 training acc: 0.21875
Global Iter: 211300 training loss: 1.93462
Global Iter: 211300 training acc: 0.15625
Global Iter: 211400 training loss: 2.06632
Global Iter: 211400 training acc: 0.125
Global Iter: 211500 training loss: 1.98182
Global Iter: 211500 training acc: 0.15625
Global Iter: 211600 training loss: 2.02169
Global Iter: 211600 training acc: 0.1875
Global Iter: 211700 training loss: 1.9872
Global Iter: 211700 training acc: 0.125
Global Iter: 211800 training loss: 1.91106
Global Iter: 211800 training acc: 0.25
Global Iter: 211900 training loss: 2.0327
Global Iter: 211900 training acc: 0.125
Global Iter: 212000 training loss: 1.89472
Global Iter: 212000 training acc: 0.15625
Global Iter: 212100 training loss: 1.95007
Global Iter: 212100 training acc: 0.1875
Global Iter: 212200 training loss: 2.03991
Global Iter: 212200 training acc: 0.0625
Global Iter: 212300 training loss: 1.96189
Global Iter: 212300 training acc: 0.1875
Global Iter: 212400 training loss: 2.0207
Global Iter: 212400 training acc: 0.15625
Global Iter: 212500 training loss: 2.02271
Global Iter: 212500 training acc: 0.15625
Global Iter: 212600 training loss: 1.97613
Global Iter: 212600 training acc: 0.28125
Global Iter: 212700 training loss: 1.98018
Global Iter: 212700 training acc: 0.1875
Global Iter: 212800 training loss: 2.00796
Global Iter: 212800 training acc: 0.15625
Global Iter: 212900 training loss: 2.09264
Global Iter: 212900 training acc: 0.21875
Global Iter: 213000 training loss: 2.05461
Global Iter: 213000 training acc: 0.15625
Global Iter: 213100 training loss: 1.9493
Global Iter: 213100 training acc: 0.25
Global Iter: 213200 training loss: 2.05744
Global Iter: 213200 training acc: 0.1875
Global Iter: 213300 training loss: 1.99242
Global Iter: 213300 training acc: 0.15625
Global Iter: 213400 training loss: 1.96802
Global Iter: 213400 training acc: 0.25
Global Iter: 213500 training loss: 1.96139
Global Iter: 213500 training acc: 0.15625
Global Iter: 213600 training loss: 1.99379
Global Iter: 213600 training acc: 0.21875
Global Iter: 213700 training loss: 2.05722
Global Iter: 213700 training acc: 0.21875
Global Iter: 213800 training loss: 1.93894
Global Iter: 213800 training acc: 0.1875
Global Iter: 213900 training loss: 2.03927
Global Iter: 213900 training acc: 0.09375
Global Iter: 214000 training loss: 2.07069
Global Iter: 214000 training acc: 0.125
Global Iter: 214100 training loss: 1.97779
Global Iter: 214100 training acc: 0.15625
Global Iter: 214200 training loss: 1.9185
Global Iter: 214200 training acc: 0.21875
Global Iter: 214300 training loss: 1.92868
Global Iter: 214300 training acc: 0.2017-06-21 10:54:34.036781: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-218270
15625
Global Iter: 214400 training loss: 1.93824
Global Iter: 214400 training acc: 0.3125
Global Iter: 214500 training loss: 1.96074
Global Iter: 214500 training acc: 0.28125
Global Iter: 214600 training loss: 1.90176
Global Iter: 214600 training acc: 0.25
Global Iter: 214700 training loss: 1.95287
Global Iter: 214700 training acc: 0.28125
Global Iter: 214800 training loss: 2.0899
Global Iter: 214800 training acc: 0.125
Global Iter: 214900 training loss: 2.05392
Global Iter: 214900 training acc: 0.1875
Global Iter: 215000 training loss: 1.92753
Global Iter: 215000 training acc: 0.28125
Global Iter: 215100 training loss: 1.93675
Global Iter: 215100 training acc: 0.1875
Global Iter: 215200 training loss: 1.92293
Global Iter: 215200 training acc: 0.125
Global Iter: 215300 training loss: 2.11703
Global Iter: 215300 training acc: 0.09375
Global Iter: 215400 training loss: 2.0062
Global Iter: 215400 training acc: 0.1875
Global Iter: 215500 training loss: 1.93683
Global Iter: 215500 training acc: 0.25
Global Iter: 215600 training loss: 2.09626
Global Iter: 215600 training acc: 0.1875
Global Iter: 215700 training loss: 2.06736
Global Iter: 215700 training acc: 0.15625
Global Iter: 215800 training loss: 1.87895
Global Iter: 215800 training acc: 0.40625
Global Iter: 215900 training loss: 2.02268
Global Iter: 215900 training acc: 0.125
Global Iter: 216000 training loss: 2.09565
Global Iter: 216000 training acc: 0.1875
Global Iter: 216100 training loss: 2.05964
Global Iter: 216100 training acc: 0.125
Global Iter: 216200 training loss: 1.96628
Global Iter: 216200 training acc: 0.1875
Global Iter: 216300 training loss: 2.09095
Global Iter: 216300 training acc: 0.15625
Global Iter: 216400 training loss: 2.0588
Global Iter: 216400 training acc: 0.3125
Global Iter: 216500 training loss: 1.9851
Global Iter: 216500 training acc: 0.1875
Global Iter: 216600 training loss: 1.98175
Global Iter: 216600 training acc: 0.15625
Global Iter: 216700 training loss: 2.01404
Global Iter: 216700 training acc: 0.1875
Global Iter: 216800 training loss: 1.97583
Global Iter: 216800 training acc: 0.09375
Global Iter: 216900 training loss: 2.02338
Global Iter: 216900 training acc: 0.25
Global Iter: 217000 training loss: 2.0018
Global Iter: 217000 training acc: 0.1875
Global Iter: 217100 training loss: 1.98472
Global Iter: 217100 training acc: 0.15625
Global Iter: 217200 training loss: 2.1495
Global Iter: 217200 training acc: 0.09375
Global Iter: 217300 training loss: 2.06394
Global Iter: 217300 training acc: 0.09375
Global Iter: 217400 training loss: 2.04946
Global Iter: 217400 training acc: 0.15625
Global Iter: 217500 training loss: 2.00206
Global Iter: 217500 training acc: 0.125
Global Iter: 217600 training loss: 1.95232
Global Iter: 217600 training acc: 0.25
Global Iter: 217700 training loss: 1.93008
Global Iter: 217700 training acc: 0.3125
Global Iter: 217800 training loss: 1.96624
Global Iter: 217800 training acc: 0.15625
Global Iter: 217900 training loss: 2.02052
Global Iter: 217900 training acc: 0.15625
Global Iter: 218000 training loss: 1.95801
Global Iter: 218000 training acc: 0.15625
Global Iter: 218100 training loss: 1.95696
Global Iter: 218100 training acc: 0.125
Global Iter: 218200 training loss: 1.98646
Global Iter: 218200 training acc: 0.125
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-218270
Number of Patches: 272458
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-218270
Global Iter: 218300 training loss: 1.96967
Global Iter: 218300 training acc: 0.375
Global Iter: 218400 training loss: 1.92891
Global Iter: 218400 training acc: 0.09375
Global Iter: 218500 training loss: 2.0245
Global Iter: 218500 training acc: 0.21875
Global Iter: 218600 training loss: 1.94157
Global Iter: 218600 training acc: 0.15625
Global Iter: 218700 training loss: 2.02737
Global Iter: 218700 training acc: 0.125
Global Iter: 218800 training loss: 2.15343
Global Iter: 218800 training acc: 0.09375
Global Iter: 218900 training loss: 1.91458
Global Iter: 218900 training acc: 0.125
Global Iter: 219000 training loss: 1.93929
Global Iter: 219000 training acc: 0.21875
Global Iter: 219100 training loss: 1.97782
Global Iter: 219100 training acc: 0.25
Global Iter: 219200 training loss: 1.95799
Global Iter: 219200 training acc: 0.1875
Global Iter: 219300 training loss: 1.97587
Global Iter: 219300 training acc: 0.21875
Global Iter: 219400 training loss: 2.1347
Global Iter: 219400 training acc: 0.09375
Global Iter: 219500 training loss: 1.94319
Global Iter: 219500 training acc: 0.1875
Global Iter: 219600 training loss: 2.01473
Global Iter: 219600 training acc: 0.1875
Global Iter: 219700 training loss: 2.08535
Global Iter: 219700 training acc: 0.25
Global Iter: 219800 training loss: 2.03267
Global Iter: 219800 training acc: 0.21875
Global Iter: 219900 training loss: 1.93068
Global Iter: 219900 training acc: 0.15625
Global Iter: 220000 training loss: 1.88583
Global Iter: 220000 training acc: 0.21875
Global Iter: 220100 training loss: 2.02198
Global Iter: 220100 training acc: 0.125
Global Iter: 220200 training loss: 2.02139
Global Iter: 220200 training acc: 0.21875
Global Iter: 220300 training loss: 1.91742
Global Iter: 220300 training acc: 0.25
Global Iter: 220400 training loss: 2.04448
Global Iter: 220400 training acc: 0.125
Global Iter: 220500 training loss: 1.93186
Global Iter: 220500 training acc: 0.15625
Global Iter: 220600 training loss: 2.00427
Global Iter: 220600 training acc: 0.15625
Global Iter: 220700 training loss: 2.00218
Global Iter: 220700 training acc: 0.15625
Global Iter: 220800 training loss: 2.10703
Global Iter: 220800 training acc: 0.1875
Global Iter: 220900 training loss: 2.02199
Global Iter: 220900 training acc: 0.21875
Global Iter: 221000 training loss: 1.97846
Global Iter: 221000 training acc: 0.0625
Global Iter: 221100 training loss: 1.95803
Global Iter: 221100 training acc: 0.15625
Global Iter: 221200 training loss: 2.01996
Global Iter: 221200 training acc: 0.25
Global Iter: 221300 training loss: 2.02916
Global Iter: 221300 training acc: 0.125
Global Iter: 221400 training loss: 1.96221
Global Iter: 221400 training acc: 0.21875
Global Iter: 221500 training loss: 1.9238
Global Iter: 221500 training acc: 0.3125
Global Iter: 221600 training loss: 2.02191
Global Iter: 221600 training acc: 0.21875
Global Iter: 221700 training loss: 1.97684
Global Iter: 221700 training acc: 0.1875
Global Iter: 221800 training loss: 2.0792
Global Iter: 221800 training acc: 0.125
Global Iter: 221900 training loss: 1.90958
Global Iter: 221900 training acc: 0.3125
Global Iter: 222000 training loss: 1.99885
Global Iter: 222000 training acc: 0.125
Global Iter: 222100 training loss: 1.93621
Global Iter: 222100 training acc: 0.25
Global Iter: 222200 training loss: 2.01395
Global Iter: 222200 training acc: 0.1875
Global Iter: 222300 training loss: 2.03131
Global Iter: 222300 training acc: 0.15625
Global Iter: 222400 training loss: 1.92707
Global Iter: 222400 training acc: 0.28125
Global Iter: 222500 training loss: 1.98739
Global Iter: 222500 training acc: 0.09375
Global Iter: 222600 training loss: 1.90649
Global Iter: 222600 training acc: 0.21875
Global Iter: 222700 training loss: 1.89035
Global Iter: 222700 training acc: 0.15625
Global Iter: 222800 training loss: 1.97647
Global Iter: 222800 training acc: 0.1875
